revision_num,change_id,url,iteration_count,before_commit_id,after_commit_id,at_least_one_updated_java_file,T(created),T(merged),LOC changed,subject,message,cr_smell_lack_of_cr,cr_smell_ping_pong,cr_smell_sleeping_reviews,cr_smell_missing_context,cr_smell_large_changesets,cr_smell_review_buddies,at_least_one_cr_smell,code_smells_difference_count,is_increased
37025,Ibbeb050bb9da4ccbf1e7c0ac1112b25668bbb8d4,http://review.couchbase.org/#/c/37025,1,9dbd5806261900a58b35c5b29980f61ebe930164,bbfa04e2d1ef500c891cc345d42cbcd5f37d2972,1,13/05/14,13/05/14,35,ensuring jdk1.6 compat,"ensuring jdk1.6 compat

Change-Id: Ibbeb050bb9da4ccbf1e7c0ac1112b25668bbb8d4",1,0,0,1,0,0,1,0,0
37034,I1defc4280530cba31418a5b8f91a50c282529f80,http://review.couchbase.org/#/c/37034,1,bbfa04e2d1ef500c891cc345d42cbcd5f37d2972,eb1bbf8e699cefd1ac42db832a7c3d063aec204f,1,13/05/14,13/05/14,133,Adding SSL support without certificate verification.,"Adding SSL support without certificate verification.

Change-Id: I1defc4280530cba31418a5b8f91a50c282529f80",1,0,0,1,0,0,1,0,0
37069,I05a845ab2097b3c27b0a2edf199f1c1459da8e83,http://review.couchbase.org/#/c/37069,1,eb1bbf8e699cefd1ac42db832a7c3d063aec204f,cc0625035a00e7898a45c91faaa4e0f2b27ed41b,1,14/05/14,20/05/14,87,Implement SSL certificate validation through the JKS.,"Implement SSL certificate validation through the JKS.

Change-Id: I05a845ab2097b3c27b0a2edf199f1c1459da8e83",1,0,1,1,0,0,1,0,0
37273,I8c08c4e0835403179e553d4879897cec5182a9a2,http://review.couchbase.org/#/c/37273,1,cc0625035a00e7898a45c91faaa4e0f2b27ed41b,3b1521a8529b33c768f3c9060dca468be42e4782,1,19/05/14,20/05/14,1031,optimizations.,"optimizations.

Change-Id: I8c08c4e0835403179e553d4879897cec5182a9a2",1,0,0,1,1,0,1,1,1
37302,Idac227ff21d43fe2c2a7e5532ce7c6c513a7b241,http://review.couchbase.org/#/c/37302,1,3b1521a8529b33c768f3c9060dca468be42e4782,2b9beee0693c6221d8763b5c882d71fa165cf536,1,20/05/14,20/05/14,2660,Backporting codec-memcache to 4.0 netty.,"Backporting codec-memcache to 4.0 netty.

Change-Id: Idac227ff21d43fe2c2a7e5532ce7c6c513a7b241",1,0,0,1,1,0,1,2,1
37309,Ieaf8e029fb7a32d9ce1acb95b621310cebc8599e,http://review.couchbase.org/#/c/37309,1,2b9beee0693c6221d8763b5c882d71fa165cf536,ae1bad879481073214fd5f8ac9464c37a343cc7a,1,20/05/14,20/05/14,42,Fixing build errors for java 6.,"Fixing build errors for java 6.

Change-Id: Ieaf8e029fb7a32d9ce1acb95b621310cebc8599e",1,0,0,1,0,0,1,0,0
37310,Ia545840c63ca3d89aa148bbd81a5b9b5ee95c1df,http://review.couchbase.org/#/c/37310,1,ae1bad879481073214fd5f8ac9464c37a343cc7a,b85aca6997d0db2c2a01e8dfafbf1c7fb5f06efb,1,20/05/14,20/05/14,6,docblock change.,"docblock change.

Change-Id: Ia545840c63ca3d89aa148bbd81a5b9b5ee95c1df",1,0,0,1,0,0,1,0,0
37313,I9cf93d92d81d4909ee29cb9c5b6529700b308d55,http://review.couchbase.org/#/c/37313,1,b85aca6997d0db2c2a01e8dfafbf1c7fb5f06efb,237ba4d76aac62bf00c137d8b9cbedcd61d5f1b6,1,20/05/14,20/05/14,314,adding support for disconnect.,"adding support for disconnect.

Change-Id: I9cf93d92d81d4909ee29cb9c5b6529700b308d55",1,0,0,1,0,0,1,0,0
37381,Id7a94cb142230a24060cb43563266c76d9ed48f8,http://review.couchbase.org/#/c/37381,2,237ba4d76aac62bf00c137d8b9cbedcd61d5f1b6,93023c94ddbcfcb2be2616921e4863ee6a3a23d9,1,21/05/14,21/05/14,536,Adding basic support for n1ql.,"Adding basic support for n1ql.

Change-Id: Id7a94cb142230a24060cb43563266c76d9ed48f8",1,0,0,1,1,0,1,0,0
37437,I21b19390eb4b880581046154bd52f110307525a0,http://review.couchbase.org/#/c/37437,1,93023c94ddbcfcb2be2616921e4863ee6a3a23d9,f188b6c7221873d3a72907b80c46accdbfec27b8,1,22/05/14,22/05/14,774,Adding support for:,"Adding support for:

	- Http bootstrap (terse and non-terse as fallback).
	- rebalance in support for carrier only through NMVB.

This is the first set of changes which will enable rebalance support.

Change-Id: I21b19390eb4b880581046154bd52f110307525a0",1,0,0,0,1,0,1,0,0
37491,Ie32d68962fcbce9d705bbfa2e3bd705c52face4c,http://review.couchbase.org/#/c/37491,1,f188b6c7221873d3a72907b80c46accdbfec27b8,8dd006a0c5bb249802e71f5d4b2a772dc146c206,1,23/05/14,23/05/14,144,more work on retry.,"more work on retry.

Change-Id: Ie32d68962fcbce9d705bbfa2e3bd705c52face4c",1,0,0,1,0,0,1,0,0
37499,If4d9482a2115b950ca5d35d17ee884a9cd727cbe,http://review.couchbase.org/#/c/37499,1,8dd006a0c5bb249802e71f5d4b2a772dc146c206,9803e64611102ec6b0daa9efed96475565617f18,1,23/05/14,23/05/14,5,fix memleaks and change artifact name,"fix memleaks and change artifact name

Change-Id: If4d9482a2115b950ca5d35d17ee884a9cd727cbe",1,0,0,1,0,0,1,0,0
37502,I5b21c265d414e93151a196f9eeaa0f6c87d636dc,http://review.couchbase.org/#/c/37502,1,9803e64611102ec6b0daa9efed96475565617f18,9fb273893121b18793655a38160f4693b288f454,0,23/05/14,23/05/14,69,source and javadoc gen.,"source and javadoc gen.

Change-Id: I5b21c265d414e93151a196f9eeaa0f6c87d636dc",1,0,0,1,0,0,1,NA,NA
37503,Ice39b1649c352a9ee15014f219278f1bda4383d4,http://review.couchbase.org/#/c/37503,1,9fb273893121b18793655a38160f4693b288f454,110d58db44684d3a8f98cec186a562410f93c672,0,23/05/14,23/05/14,2,start work on 0.2,"start work on 0.2

Change-Id: Ice39b1649c352a9ee15014f219278f1bda4383d4",1,0,0,1,0,0,1,NA,NA
37585,I36c24abcc30c5eaa5244409ca9447990389791db,http://review.couchbase.org/#/c/37585,2,110d58db44684d3a8f98cec186a562410f93c672,a5ddf43df35d9abfd9a0889e5a2497277c42a999,1,26/05/14,26/05/14,943,WIP: hardening config loading and implementing proper unit tests.,"WIP: hardening config loading and implementing proper unit tests.

Change-Id: I36c24abcc30c5eaa5244409ca9447990389791db",0,0,0,1,1,0,1,0,0
37594,I4ac975d6f1769b521d304c403602f4eb4a9d1506,http://review.couchbase.org/#/c/37594,1,a5ddf43df35d9abfd9a0889e5a2497277c42a999,3dc431070a002c10ed36c045f4cd08bc7565312c,1,26/05/14,26/05/14,367,Proper fallback and manual disable of config loading.,"Proper fallback and manual disable of config loading.

Change-Id: I4ac975d6f1769b521d304c403602f4eb4a9d1506",1,0,0,1,0,0,1,0,0
37595,I55584a6cfbc5ab41ec82eeec64aaca8b86fe2174,http://review.couchbase.org/#/c/37595,1,3dc431070a002c10ed36c045f4cd08bc7565312c,036f4728bf230c042975b3ad89f0f23819f2c009,1,26/05/14,26/05/14,244,removing yet unneeded code.,"removing yet unneeded code.

Change-Id: I55584a6cfbc5ab41ec82eeec64aaca8b86fe2174",1,0,0,1,0,0,1,0,0
37702,I362b96cd8690b78fb7cda228b51c9d836f2b106d,http://review.couchbase.org/#/c/37702,1,036f4728bf230c042975b3ad89f0f23819f2c009,ed1feb7ff633034e0de5804d778fb4527d762ba6,1,30/05/14,30/05/14,647,"Upgrade RxJava, adding tuples and simple diagrams for config and state.","Upgrade RxJava, adding tuples and simple diagrams for config and state.

Change-Id: I362b96cd8690b78fb7cda228b51c9d836f2b106d",1,0,0,1,1,0,1,2,1
37703,Ia1d2839b3407727da3b42431b1c1b7a82f397c8a,http://review.couchbase.org/#/c/37703,1,ed1feb7ff633034e0de5804d778fb4527d762ba6,c7c88c945983a76ee07b2edd2cfe070aea2b7b41,1,30/05/14,03/06/14,891,implement basic http-based streaming config add nodes.,"implement basic http-based streaming config add nodes.

Change-Id: Ia1d2839b3407727da3b42431b1c1b7a82f397c8a",1,0,0,1,1,0,1,0,0
37772,Ia6d62ff1d937c4c8821855c5d03136dbb35c0b51,http://review.couchbase.org/#/c/37772,1,c7c88c945983a76ee07b2edd2cfe070aea2b7b41,857cf1bc205bef7c0ae2236b5a3f3e8e79c6e366,1,03/06/14,03/06/14,741,add simple reconfig and shutdown of nodes.,"add simple reconfig and shutdown of nodes.

Change-Id: Ia6d62ff1d937c4c8821855c5d03136dbb35c0b51",1,0,0,1,1,0,1,1,1
37829,I2f99a7c9b73c80f21f9d38952167266c522835d4,http://review.couchbase.org/#/c/37829,1,857cf1bc205bef7c0ae2236b5a3f3e8e79c6e366,86db612bd296a241a97766b702cf2cbc1ce5cddc,1,04/06/14,04/06/14,198,migrate to 0.19.0.,"migrate to 0.19.0.

Change-Id: I2f99a7c9b73c80f21f9d38952167266c522835d4",1,0,0,1,0,0,1,0,0
38200,Iabe8e1e6aff8bf58fe463f6dfe61da38b84c392d,http://review.couchbase.org/#/c/38200,1,86db612bd296a241a97766b702cf2cbc1ce5cddc,7dbf38bfd0ac022a2daebfec13cfe5d32ece2b9f,1,12/06/14,12/06/14,944,better view handling and flush.,"better view handling and flush.

Change-Id: Iabe8e1e6aff8bf58fe463f6dfe61da38b84c392d",1,0,0,1,1,0,1,1,1
38224,Iba7b9a4acf5195ea6a389626c430d90a990b1baf,http://review.couchbase.org/#/c/38224,1,7dbf38bfd0ac022a2daebfec13cfe5d32ece2b9f,74d8a8e39b0c9a528b297a2063dd3cc523e4a8cf,1,13/06/14,13/06/14,104,more view codec tests.,"more view codec tests.

Change-Id: Iba7b9a4acf5195ea6a389626c430d90a990b1baf",1,0,0,1,0,0,1,0,0
38294,I0af56994d15c6c7b5866f552470a410d1aeb5ef9,http://review.couchbase.org/#/c/38294,1,74d8a8e39b0c9a528b297a2063dd3cc523e4a8cf,5703535e63ae21c055c65a7e669673d3fb61b006,1,14/06/14,14/06/14,443,JVMCBC-4: 3.0 style port propagation config support.,"JVMCBC-4: 3.0 style port propagation config support.

Change-Id: I0af56994d15c6c7b5866f552470a410d1aeb5ef9",1,0,0,1,0,0,1,0,0
38318,I0f61df3de10b9c9634e4130c0e0ed98520453073,http://review.couchbase.org/#/c/38318,1,5703535e63ae21c055c65a7e669673d3fb61b006,67a5f6f9a2df48c771d390607b85839288e7b15a,1,16/06/14,16/06/14,460,JVMCBC-5: Implement HELLO Command.,"JVMCBC-5: Implement HELLO Command.

Motivation
----------
The HELLO command can be used to negotiate certain features between server and client.
For now JSON and compression are supported for datatypes. Also, a config setting is
exposed which allows to manually disable and change thresholds.

Modifications
-------------
A new handler has been added to the pipeline which handles the HELLO negotation. If supported
it passes an event through the pipeline that gets picked up by the codec to influence its
behavior.

Result
------
HELLO with JSON and compression are now supported and configurable.

Change-Id: I0f61df3de10b9c9634e4130c0e0ed98520453073",1,0,0,0,0,0,1,3,1
38879,I1034443cdded728ec9a44933ad0241381dd2a027,http://review.couchbase.org/#/c/38879,5,67a5f6f9a2df48c771d390607b85839288e7b15a,e745f2c76a8f6f85ebba023a7809684f0f873b42,1,27/06/14,30/06/14,19,Added flags to GetResponse to re-implement binary storage format (content and flags) from Couchbase Java 1.x in 2.0 SDK.,"Added flags to GetResponse to re-implement binary storage format (content and flags) from Couchbase Java 1.x in 2.0 SDK.

Change-Id: I1034443cdded728ec9a44933ad0241381dd2a027",0,1,1,1,0,0,1,0,0
38964,I20b9dabdec539a384f867435d7a429412a01bccb,http://review.couchbase.org/#/c/38964,1,e745f2c76a8f6f85ebba023a7809684f0f873b42,d4c56aba76d40e9e824fdc980d3cbff7953c8269,1,30/06/14,30/06/14,334,Add integration tests for bucket opening.,"Add integration tests for bucket opening.

This changeset provides better and more consistent failing for certain
bucket open scenarios.

Change-Id: I20b9dabdec539a384f867435d7a429412a01bccb",0,0,0,0,0,0,0,0,0
38965,I3b57fcb9112f3883f05da4412fc30fedbf0c1fcb,http://review.couchbase.org/#/c/38965,1,d4c56aba76d40e9e824fdc980d3cbff7953c8269,1442a2db766690afcaed699b4a33475e98b080a6,1,30/06/14,30/06/14,16,Adding auth capabilities for view codec.,"Adding auth capabilities for view codec.

Change-Id: I3b57fcb9112f3883f05da4412fc30fedbf0c1fcb",1,0,0,1,0,0,1,0,0
38971,Id334565828d67993b4db036debea33c57588c80f,http://review.couchbase.org/#/c/38971,6,1442a2db766690afcaed699b4a33475e98b080a6,5ccd6074f45c1ed4987e1c0b954ac8714632495e,1,30/06/14,03/07/14,765,WIP: cccp rebalance.,"WIP: cccp rebalance.

Change-Id: Id334565828d67993b4db036debea33c57588c80f",1,1,0,1,1,0,1,1,1
39083,I2df2d64985e59c81b15cc75b6cf648cf77596427,http://review.couchbase.org/#/c/39083,1,5ccd6074f45c1ed4987e1c0b954ac8714632495e,85d6685aa27070b47644dba3190733c5951b20fa,1,03/07/14,03/07/14,38,JVMCBC-1: Implement basic support for http config management.,"JVMCBC-1: Implement basic support for http config management.

Change-Id: I2df2d64985e59c81b15cc75b6cf648cf77596427",1,0,0,1,0,0,1,0,0
39085,I687bddae078a5af468ad2bf06db9c62533a0703e,http://review.couchbase.org/#/c/39085,1,85d6685aa27070b47644dba3190733c5951b20fa,7c2b012b60736834c0f91416b54d1aaaad4b98c8,1,03/07/14,03/07/14,47,javadoc complaints.,"javadoc complaints.

Change-Id: I687bddae078a5af468ad2bf06db9c62533a0703e",1,0,0,1,0,0,1,0,0
39156,I82f3f3519dfdaa0fac2da580b60810985e673bde,http://review.couchbase.org/#/c/39156,1,c5dc9682386c188e9a290ba54fe6717085283645,2fd67080844f2b6539c9571a5a87dfc71350c617,1,07/07/14,07/07/14,8,Fix http auth related leaks.,"Fix http auth related leaks.

Change-Id: I82f3f3519dfdaa0fac2da580b60810985e673bde",1,0,0,1,0,0,1,0,0
39160,I773770bc6123f7dba158343ac4d33196205a1405,http://review.couchbase.org/#/c/39160,1,2fd67080844f2b6539c9571a5a87dfc71350c617,466b5875e792e4ea04e6ae3108bc1c967ac49b7e,0,07/07/14,07/07/14,2,Releasing 0.2,"Releasing 0.2

Change-Id: I773770bc6123f7dba158343ac4d33196205a1405",1,0,0,1,0,0,1,NA,NA
39263,Iaf2423a4106a64bd12ba9d7b4dbadfaefc75e44c,http://review.couchbase.org/#/c/39263,1,145d7cec35f3cabbf475a2719244624bc031172c,c890e6512f77341986bbe8bb3c8cbd440ebdc629,1,10/07/14,10/07/14,155,supporting code for replica get,"supporting code for replica get

Change-Id: Iaf2423a4106a64bd12ba9d7b4dbadfaefc75e44c",1,0,0,1,0,0,1,1,1
39266,I395094fe62bab790265b8264befb5d82443505eb,http://review.couchbase.org/#/c/39266,1,c890e6512f77341986bbe8bb3c8cbd440ebdc629,97f224ef37b50e599d2966663c7ae33f49f061a3,1,10/07/14,10/07/14,37,Make sure if all buckets removed all the nodes are removed.,"Make sure if all buckets removed all the nodes are removed.

Change-Id: I395094fe62bab790265b8264befb5d82443505eb",0,0,0,1,0,0,1,0,0
39406,I0b3aaf441d7e28f8ae907da1937743982d239dd0,http://review.couchbase.org/#/c/39406,1,97f224ef37b50e599d2966663c7ae33f49f061a3,e1177c9a6f9b1210b6faecb4df627b1cf6247262,1,15/07/14,15/07/14,153,Adding support for counter,"Adding support for counter

Change-Id: I0b3aaf441d7e28f8ae907da1937743982d239dd0",1,0,0,1,0,0,1,0,0
39413,I86425c79ab547b45cf3181524a41fdab8407667c,http://review.couchbase.org/#/c/39413,1,e1177c9a6f9b1210b6faecb4df627b1cf6247262,e375c5fb5aefabb3de1cd77f6f2e341170baa8f3,1,15/07/14,15/07/14,106,Add support for get + lock / get + touch,"Add support for get + lock / get + touch

Change-Id: I86425c79ab547b45cf3181524a41fdab8407667c",1,0,0,1,0,0,1,0,0
39433,Ie5f383f61ad00d656b5dd637a08aba3ef150c5d4,http://review.couchbase.org/#/c/39433,1,e375c5fb5aefabb3de1cd77f6f2e341170baa8f3,c1b31a267fa01222c14abf223c14928af93fee27,1,16/07/14,16/07/14,184,Add support for touch and unlock.,"Add support for touch and unlock.

Change-Id: Ie5f383f61ad00d656b5dd637a08aba3ef150c5d4",1,0,0,1,0,0,1,0,0
39480,Ib847413dffe05feab44709a30178d081ab40a8e5,http://review.couchbase.org/#/c/39480,1,c1b31a267fa01222c14abf223c14928af93fee27,db2a741b83d13f23c209e6a35a971a33cd8308f8,1,17/07/14,17/07/14,175,First pass at observe support.,"First pass at observe support.

Change-Id: Ib847413dffe05feab44709a30178d081ab40a8e5",1,0,0,1,0,0,1,1,1
39527,Iabd357f3476218f593b8c3f420635a1f2339f617,http://review.couchbase.org/#/c/39527,1,db2a741b83d13f23c209e6a35a971a33cd8308f8,ca6474dccb531fc7b7dc588d46e45738f6dfdd59,0,18/07/14,18/07/14,2,Back to 0.19 for now,"Back to 0.19 for now

Change-Id: Iabd357f3476218f593b8c3f420635a1f2339f617",1,0,0,1,0,0,1,NA,NA
39741,I356217d19bde57767e6f0e2bd1eb6db882970c13,http://review.couchbase.org/#/c/39741,9,e4c79226c30dab1b36d95f3ef6aa7e0791ad47c7,0a44a15e0bd75dc309e3094bf50b063ef3666c80,1,23/07/14,04/08/14,7195,WIP: Endpoint refactoring.,"WIP: Endpoint refactoring.

- Consolidates the generic handler with the actual endpoint handler for better utilization
- Cleanup and unit tests

Change-Id: I356217d19bde57767e6f0e2bd1eb6db882970c13",1,1,0,0,1,0,1,0,0
40253,I7d521465b7b9c08a971c869bd70190f882d1ebb9,http://review.couchbase.org/#/c/40253,1,0a44a15e0bd75dc309e3094bf50b063ef3666c80,171438ad8c7dc603ef0f711f983d20d8e63137ac,1,04/08/14,04/08/14,1892,Refactor configuration handling.,"Refactor configuration handling.

This changeset gets rid of the config depdencency and adds all needed properties for the
environment with an elegant builder which also respects system properties that take
precedence. The architecture also allows to be later extended on dynamic properties
that can either poll during the app lifetime or also be exposed through JMX.

Change-Id: I7d521465b7b9c08a971c869bd70190f882d1ebb9",1,0,0,0,1,0,1,4,1
40254,Ic8670ad4d393b9aad0d789e1a637f71cf826b846,http://review.couchbase.org/#/c/40254,1,171438ad8c7dc603ef0f711f983d20d8e63137ac,f55980475d8f520b51ec6e805615995f51d24d2c,0,04/08/14,04/08/14,2,Update RxJava to 0.20.0-RC4,"Update RxJava to 0.20.0-RC4

Change-Id: Ic8670ad4d393b9aad0d789e1a637f71cf826b846",1,0,0,1,0,0,1,NA,NA
40261,I8e3ac8849a498be947f8292eee64c135682533f8,http://review.couchbase.org/#/c/40261,1,f55980475d8f520b51ec6e805615995f51d24d2c,860a5ba7b5d36130c9e88e3c54acb5a77ca8876b,1,04/08/14,04/08/14,4286,Add better logging and package jars.,"Add better logging and package jars.

Change-Id: I8e3ac8849a498be947f8292eee64c135682533f8",1,0,0,1,1,0,1,4,1
40377,Idc1135403ae1a9fba9a2930ae81f25997ddcbae1,http://review.couchbase.org/#/c/40377,1,860a5ba7b5d36130c9e88e3c54acb5a77ca8876b,9c434fac514813e0c172006ab182b93980efc987,1,07/08/14,07/08/14,290,Support for DesignDocuments.,"Support for DesignDocuments.

Change-Id: Idc1135403ae1a9fba9a2930ae81f25997ddcbae1",1,0,0,1,0,0,1,2,1
40499,I3c06891a9381743189c647b491ef1e28174972af,http://review.couchbase.org/#/c/40499,1,9c434fac514813e0c172006ab182b93980efc987,652d4af361be806e5f5b3ccb58bdffc6856dfe90,1,11/08/14,11/08/14,144,Adding support for append/prepend,"Adding support for append/prepend

Change-Id: I3c06891a9381743189c647b491ef1e28174972af",1,0,0,1,0,0,1,0,0
40535,If0cc02ba958cba0abd827d4cb19c546301fc3b75,http://review.couchbase.org/#/c/40535,1,652d4af361be806e5f5b3ccb58bdffc6856dfe90,01c32ee6d7d820e920e98a35aa5872c0aa4866f4,1,12/08/14,12/08/14,8,respect reduced views without info.,"respect reduced views without info.

Change-Id: If0cc02ba958cba0abd827d4cb19c546301fc3b75",1,0,0,1,0,0,1,0,0
40563,Ibb472f6ed3ebd672c89e1033fa59590e4b6cdfb8,http://review.couchbase.org/#/c/40563,1,01c32ee6d7d820e920e98a35aa5872c0aa4866f4,9aef2a28ffb1778b9c8a99d04a69520a1a440660,1,13/08/14,13/08/14,18,Make sure to only info-log add/remove node if needed.,"Make sure to only info-log add/remove node if needed.

Change-Id: Ibb472f6ed3ebd672c89e1033fa59590e4b6cdfb8",1,0,0,1,0,0,1,0,0
40566,I68d04b1f43a6fb1ae578ff71682d818133944431,http://review.couchbase.org/#/c/40566,1,9aef2a28ffb1778b9c8a99d04a69520a1a440660,229cf44a28937cb8c48f348cae6102dca09095d9,0,13/08/14,13/08/14,2,release 0.3,"release 0.3

Change-Id: I68d04b1f43a6fb1ae578ff71682d818133944431",1,0,0,1,0,0,1,NA,NA
40571,I07a53f606d7985b6624e5dd9b41510e9e510e0dd,http://review.couchbase.org/#/c/40571,1,229cf44a28937cb8c48f348cae6102dca09095d9,d5fa2d1a389467ccc17fd978dde07f143c08dd30,0,13/08/14,13/08/14,2,start work on 1.0.0 beta,"start work on 1.0.0 beta

Change-Id: I07a53f606d7985b6624e5dd9b41510e9e510e0dd",1,0,0,1,0,0,1,NA,NA
40693,I05880eaa14aa7301921eb0aa71759596d29e42ff,http://review.couchbase.org/#/c/40693,1,d5fa2d1a389467ccc17fd978dde07f143c08dd30,30b5780f4b422e6be5e528c0ff5905473fd431f3,1,18/08/14,18/08/14,1255,JVMCBC-15: Simplify Environment.,"JVMCBC-15: Simplify Environment.

Change-Id: I05880eaa14aa7301921eb0aa71759596d29e42ff",1,0,0,1,1,0,1,0,0
40723,I54a4109007396d43c768afd6aac08100ed4507b6,http://review.couchbase.org/#/c/40723,1,30b5780f4b422e6be5e528c0ff5905473fd431f3,6ce1e4127837ac237cae17e3cdca10d33b790d04,1,19/08/14,19/08/14,570,JVMCBC-13: Ignore failing tests for now.,"JVMCBC-13: Ignore failing tests for now.

The failures are expected since the tests need to be reworked slightly.
Also, some dependencies have been upgraded and a slight cleanup has
been made.

Change-Id: I54a4109007396d43c768afd6aac08100ed4507b6",1,0,0,0,1,0,1,-3,0
40725,I6209050caeb2f778f88aaf2d095713373559c56f,http://review.couchbase.org/#/c/40725,1,6ce1e4127837ac237cae17e3cdca10d33b790d04,ed58ff0add5ffd18c15a79f76bc637e3f225d575,1,19/08/14,19/08/14,186,Adapt logging namings.,"Adapt logging namings.

Change-Id: I6209050caeb2f778f88aaf2d095713373559c56f",1,0,0,1,0,0,1,0,0
40778,I8618cc126bc99c258e1b06794ef0df70675ad0ab,http://review.couchbase.org/#/c/40778,1,ed58ff0add5ffd18c15a79f76bc637e3f225d575,a13143bd62963b4a95b1c646c24a45b6a86378f5,1,21/08/14,21/08/14,41,JVMCBC-17: Revise system properties and names on environment.,"JVMCBC-17: Revise system properties and names on environment.

Change-Id: I8618cc126bc99c258e1b06794ef0df70675ad0ab",1,0,0,1,0,0,1,0,0
